Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
Antibiotics_before_3_months	M00349	Antibiotics_before_3_months1	0.000737697810641958	518	389	0.298397184338573	1
Antibiotics_before_3_months	M00207	Antibiotics_before_3_months1	-0.00623221245546196	518	512	0.343543466845049	1
Antibiotics_before_3_months	M00142	Antibiotics_before_3_months1	-0.00101273527991356	518	361	0.359234812582804	1
Antibiotics_before_3_months	M00123	Antibiotics_before_3_months1	-0.00618467787083791	518	518	0.375137243954924	1
Antibiotics_before_3_months	M00008	Antibiotics_before_3_months1	0.00356480062556113	518	450	0.382085638013967	1
Antibiotics_before_3_months	M00335	Antibiotics_before_3_months1	0.00236729228406789	518	322	0.384970292214161	1
Antibiotics_before_3_months	M00278	Antibiotics_before_3_months1	0.00102898800097069	518	264	0.395533521596765	1
Antibiotics_before_3_months	M00096	Antibiotics_before_3_months1	0.00537186694691728	518	518	0.405827339363898	1
Antibiotics_before_3_months	M00001	Antibiotics_before_3_months1	-0.00364678934378251	518	518	0.41797720194383	1
Antibiotics_before_3_months	M00299	Antibiotics_before_3_months1	-0.00606652829184343	518	516	0.418635064701474	1
Antibiotics_before_3_months	M00159	Antibiotics_before_3_months1	-0.0017878364797089	518	413	0.428070552173726	1
Antibiotics_before_3_months	M00359	Antibiotics_before_3_months1	-0.00594298388633553	518	512	0.437561960914207	1
Antibiotics_before_3_months	M00237	Antibiotics_before_3_months1	0.00530571548251688	518	518	0.445374576130992	1
Antibiotics_before_3_months	M00197	Antibiotics_before_3_months1	0.00448865090705242	518	518	0.462218259057694	1
Antibiotics_before_3_months	M00360	Antibiotics_before_3_months1	-0.00322643038106898	518	518	0.49273275719447	1
Antibiotics_before_3_months	M00003	Antibiotics_before_3_months1	-0.00463386178396169	518	518	0.493877861662474	1
Antibiotics_before_3_months	M00026	Antibiotics_before_3_months1	0.0043084112754153	518	487	0.499281638193833	1
Antibiotics_before_3_months	M00222	Antibiotics_before_3_months1	0.00250464837594967	518	518	0.500873618221432	1
Antibiotics_before_3_months	M00245	Antibiotics_before_3_months1	-0.00417959843840869	518	431	0.533561120593348	1
Antibiotics_before_3_months	M00053	Antibiotics_before_3_months1	-0.00353709392865111	518	516	0.535816215270547	1
Antibiotics_before_3_months	M00193	Antibiotics_before_3_months1	0.00574265789962679	518	512	0.537526386094481	1
Antibiotics_before_3_months	M00276	Antibiotics_before_3_months1	0.00390803216363814	518	517	0.56371536551242	1
Antibiotics_before_3_months	M00125	Antibiotics_before_3_months1	-0.00416752627754931	518	517	0.580215539508141	1
Antibiotics_before_3_months	M00017	Antibiotics_before_3_months1	0.00314353340718128	518	518	0.581345216205941	1
Antibiotics_before_3_months	M00194	Antibiotics_before_3_months1	0.00274731815535129	518	510	0.648497936568266	1
Antibiotics_before_3_months	M00144	Antibiotics_before_3_months1	-0.00117108451533686	518	331	0.70491788094231	1
Antibiotics_before_3_months	M00051	Antibiotics_before_3_months1	-0.000999660981357589	518	518	0.708907815235678	1
Antibiotics_before_3_months	M00007	Antibiotics_before_3_months1	-0.00111996459388629	518	518	0.721478971034778	1
Antibiotics_before_3_months	M00004	Antibiotics_before_3_months1	-0.00178452238522241	518	518	0.755963045532664	1
Antibiotics_before_3_months	M00035	Antibiotics_before_3_months1	-0.00249729715073286	518	495	0.771387520174464	1
Antibiotics_before_3_months	M00022	Antibiotics_before_3_months1	0.000836316142982609	518	518	0.79740046404032	1
Antibiotics_before_3_months	M00198	Antibiotics_before_3_months1	-0.000692897055754495	518	484	0.840685155138434	1
Antibiotics_before_3_months	M00133	Antibiotics_before_3_months1	-0.000808917981029372	518	481	0.855105853282284	1
Antibiotics_before_3_months	M00018	Antibiotics_before_3_months1	0.000823584826298648	518	518	0.855505403343844	1
Antibiotics_before_3_months	M00049	Antibiotics_before_3_months1	0.001106102108805	518	518	0.859620089195922	1
Antibiotics_before_3_months	M00233	Antibiotics_before_3_months1	0.00203773179188305	518	465	0.862180469088984	1
Antibiotics_before_3_months	M00028	Antibiotics_before_3_months1	-0.00113773617487645	518	517	0.862681420107067	1
Antibiotics_before_3_months	M00185	Antibiotics_before_3_months1	0.000923138101548775	518	468	0.863487855267657	1
Antibiotics_before_3_months	M00127	Antibiotics_before_3_months1	0.00104353773114632	518	515	0.874806255515407	1
Antibiotics_before_3_months	M00006	Antibiotics_before_3_months1	0.000992259255616194	518	518	0.885953709597822	1
Antibiotics_before_3_months	M00287	Antibiotics_before_3_months1	0.000214352106693486	518	388	0.904397534142309	1
Antibiotics_before_3_months	M00050	Antibiotics_before_3_months1	0.000642059646633592	518	518	0.916501719876949	1
Antibiotics_before_3_months	M00119	Antibiotics_before_3_months1	-0.000544587358232482	518	516	0.938632472353429	1
Antibiotics_before_3_months	M00048	Antibiotics_before_3_months1	1.84669881752786e-05	518	518	0.995194859257202	1
