Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium_s__Clostridium_symbiosum_t__Clostridium_symbiosum_unclassified	Antibiotics_before_3_months1	-0.0383028890702853	518	109	0.198855408521309	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__Haemophilus	Antibiotics_before_3_months1	0.0233679870627517	518	213	0.201047906463319	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria	Antibiotics_before_3_months1	-0.0250887537786441	518	83	0.202549768877258	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales	Antibiotics_before_3_months1	-0.0250887537786441	518	83	0.202549768877258	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae	Antibiotics_before_3_months1	-0.0250887537786441	518	83	0.202549768877258	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Anaerostipes_s__Anaerostipes_hadrus	Antibiotics_before_3_months1	-0.0248119450909553	518	176	0.213069965809976	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Anaerostipes_s__Anaerostipes_hadrus_t__GCF_000332875	Antibiotics_before_3_months1	-0.0248119450909553	518	176	0.213069965809976	1
Antibiotics_before_3_months	k__Viruses_p__Viruses_noname_c__Viruses_noname_o__Viruses_noname	Antibiotics_before_3_months1	0.0130898528725628	518	65	0.214253891315485	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Carnobacteriaceae	Antibiotics_before_3_months1	0.0136843635276159	518	194	0.215254778677488	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Negativicutes_o__Selenomonadales_f__Veillonellaceae_g__Dialister	Antibiotics_before_3_months1	0.0398192931501216	518	76	0.223674683762757	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Negativicutes_o__Selenomonadales_f__Veillonellaceae_g__Dialister_s__Dialister_invisus	Antibiotics_before_3_months1	0.0398192931501216	518	76	0.223674683762757	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Negativicutes_o__Selenomonadales_f__Veillonellaceae_g__Dialister_s__Dialister_invisus_t__GCF_000160055	Antibiotics_before_3_months1	0.0398192931501216	518	76	0.223674683762757	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Blautia_s__Ruminococcus_gnavus	Antibiotics_before_3_months1	-0.0474435687695076	518	304	0.226463121926753	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Blautia_s__Ruminococcus_gnavus_t__Ruminococcus_gnavus_unclassified	Antibiotics_before_3_months1	-0.0474435687695076	518	304	0.226463121926753	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Erysipelotrichaceae_noname_s__Erysipelotrichaceae_bacterium_6_1_45	Antibiotics_before_3_months1	-0.00842059980751029	518	132	0.235928032524647	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Erysipelotrichaceae_noname_s__Erysipelotrichaceae_bacterium_6_1_45_t__GCF_000242175	Antibiotics_before_3_months1	-0.00842059980751029	518	132	0.235928032524647	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Streptococcaceae_g__Streptococcus_s__Streptococcus_mitis_oralis_pneumoniae	Antibiotics_before_3_months1	0.0301698527537382	518	383	0.240580068002241	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Streptococcaceae_g__Streptococcus_s__Streptococcus_mitis_oralis_pneumoniae_t__Streptococcus_mitis_oralis_pneumoniae_unclassified	Antibiotics_before_3_months1	0.0301698527537382	518	383	0.240580068002241	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Blautia_s__Blautia_producta	Antibiotics_before_3_months1	0.035136041743513	518	135	0.245160840172631	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Blautia_s__Blautia_producta_t__GCF_000373885	Antibiotics_before_3_months1	0.035136041743513	518	135	0.245160840172631	1
Antibiotics_before_3_months	k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Bacteroidaceae_g__Bacteroides_s__Bacteroides_fragilis	Antibiotics_before_3_months1	0.0497733627737161	518	199	0.245620692808049	1
Antibiotics_before_3_months	k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Bacteroidaceae_g__Bacteroides_s__Bacteroides_fragilis_t__Bacteroides_fragilis_unclassified	Antibiotics_before_3_months1	0.0497733627737161	518	199	0.245620692808049	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Erysipelotrichaceae_noname_s__Erysipelotrichaceae_bacterium_2_2_44A	Antibiotics_before_3_months1	-0.0147054608304445	518	187	0.249540093666239	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Erysipelotrichaceae_noname_s__Erysipelotrichaceae_bacterium_2_2_44A_t__GCF_000225685	Antibiotics_before_3_months1	-0.0147054608304445	518	187	0.249540093666239	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium_s__Clostridium_clostridioforme	Antibiotics_before_3_months1	-0.0255685119340244	518	78	0.252029766479589	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium_s__Clostridium_bolteae_t__Clostridium_bolteae_unclassified	Antibiotics_before_3_months1	-0.0354712178787001	518	163	0.254485817587933	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Blautia_s__Ruminococcus_torques_t__Ruminococcus_torques_unclassified	Antibiotics_before_3_months1	-0.0510080031611235	518	311	0.255818791973807	1
Antibiotics_before_3_months	k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Bacteroidaceae	Antibiotics_before_3_months1	-0.0548355413367163	518	384	0.258825726085634	1
Antibiotics_before_3_months	k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Coriobacteriales_f__Coriobacteriaceae_g__Collinsella	Antibiotics_before_3_months1	-0.0637666098372108	518	218	0.262896371992123	1
Antibiotics_before_3_months	k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Bacteroidaceae_g__Bacteroides	Antibiotics_before_3_months1	-0.0534757296088857	518	384	0.268018551162081	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Betaproteobacteria	Antibiotics_before_3_months1	0.0175861651737693	518	194	0.280571071934719	1
Antibiotics_before_3_months	k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_adolescentis	Antibiotics_before_3_months1	-0.0321195752748586	518	193	0.282277192291878	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium_s__Clostridium_perfringens	Antibiotics_before_3_months1	0.0250787643987233	518	70	0.282450287484236	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium_s__Clostridium_perfringens_t__Clostridium_perfringens_unclassified	Antibiotics_before_3_months1	0.0250787643987233	518	70	0.282450287484236	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Escherichia	Antibiotics_before_3_months1	0.0520545788596338	518	451	0.282659820403331	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__Bilophila_s__Bilophila_unclassified	Antibiotics_before_3_months1	-0.0199221195973581	518	79	0.290497805474411	1
Antibiotics_before_3_months	k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__Alistipes_s__Alistipes_shahii	Antibiotics_before_3_months1	-0.0224530151332927	518	56	0.290956012174288	1
Antibiotics_before_3_months	k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__Alistipes_s__Alistipes_shahii_t__GCF_000210575	Antibiotics_before_3_months1	-0.0224530151332927	518	56	0.290956012174288	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__Bilophila	Antibiotics_before_3_months1	-0.0203860952123417	518	79	0.295059175364511	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium_s__Clostridium_clostridioforme_t__Clostridium_clostridioforme_unclassified	Antibiotics_before_3_months1	-0.0204153959560194	518	76	0.295754762934584	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Carnobacteriaceae_g__Granulicatella	Antibiotics_before_3_months1	0.0112889882955353	518	187	0.302962166755415	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__Haemophilus_s__Haemophilus_parainfluenzae_t__Haemophilus_parainfluenzae_unclassified	Antibiotics_before_3_months1	0.0166021049026136	518	207	0.306661124576162	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae	Antibiotics_before_3_months1	-0.0452807837676799	518	342	0.307053826060059	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia	Antibiotics_before_3_months1	-0.0441560182542362	518	315	0.30943414041461	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia_o__Erysipelotrichales	Antibiotics_before_3_months1	-0.0441560182542362	518	315	0.30943414041461	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Erysipelotrichia_o__Erysipelotrichales_f__Erysipelotrichaceae	Antibiotics_before_3_months1	-0.0441560182542362	518	315	0.30943414041461	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__Haemophilus_s__Haemophilus_parainfluenzae	Antibiotics_before_3_months1	0.0163507533879279	518	207	0.312108922645586	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Carnobacteriaceae_g__Granulicatella_s__Granulicatella_unclassified	Antibiotics_before_3_months1	0.00956374922650596	518	185	0.318446187197853	1
Antibiotics_before_3_months	k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__Klebsiella	Antibiotics_before_3_months1	0.0154821799213441	518	233	0.32380931979478	1
Antibiotics_before_3_months	k__Bacteria_p__Firmicutes	Antibiotics_before_3_months1	-0.0143700489051399	518	518	0.340247254915521	1
